"tax_id","species_id","parent_tax_id","rank","name"
"878170",19977,"619523","species","Oligota granaria"
"878171",19979,"619523","species","Oligota parva"
"1321689",19981,"619523","species","Oligota pumilio"
"878172",19982,"619523","species","Oligota punctulata"
"1553601",19983,"619523","species","Oligota pusillima"
"1876332",19984,"1876329","species","Oligotricha striata"
"365598",19985,"365597","species","Oligotrophus gemmarum"
"365599",19986,"365597","species","Oligotrophus juniperinus"
"753391",19987,"753390","species","Olindia schumacherana"
"1475162",19988,"658999","species","Olios argelasius"
"297415",19989,"297414","species","Olisthanella truncula"
"878173",19990,"177465","species","Olisthopus rotundatus"
"1589277",19991,"1290209","species","Ollulanus tricuspis"
"1553605",19995,"347415","species","Olophrum fuscum"
"347416",19996,"347415","species","Olophrum piceum"
"347418",19999,"347417","species","Omalium caesum"
"878174",20000,"347417","species","Omalium excavatum"
"1588291",20001,"347417","species","Omalium exiguum"
"878175",20002,"347417","species","Omalium italicum"
"1971835",20003,"347417","species","Omalium laeviusculum"
"1553607",20004,"347417","species","Omalium littorale"
"1588292",20005,"347417","species","Omalium oxyacanthae"
"1553609",20006,"347417","species","Omalium riparium"
"347419",20007,"347417","species","Omalium rivulare"
"347420",20008,"347417","species","Omalium rugatum"
"1553610",20010,"347417","species","Omalium septentrionis"
"212598",20012,"212597","species","Omalus aeneus"
"1507152",20013,"212597","species","Omalus biaccinctus"
"2083374",20014,"212597","species","Omalus puncticollis"
"1514738",20015,"1514737","species","Omiamima mollina"
"61679",20017,"6632","species","Ommastrephes bartramii"
"1147019",20020,"1008863","species","Ommatoiulus rutilans"
"1008866",20021,"1008863","species","Ommatoiulus sabulosus"
"294352",20023,"294349","species","Omocestus haemorrhoidalis"
"660956",20024,"294349","species","Omocestus rufipes"
"294351",20025,"294349","species","Omocestus viridulus"
"904171",20026,"878209","species","Omonadus floralis"
"1553612",20027,"878209","species","Omonadus formicarius"
"207749",20029,"63888","species","Omophron limbatum"
"878176",20030,"577169","species","Omosita colon"
"1588294",20031,"577169","species","Omosita depressa"
"577170",20032,"577169","species","Omosita discoidea"
"1588295",20033,"202092","species","Omphalapion dispar"
"1553613",20034,"202092","species","Omphalapion hookerorum"
"1588296",20035,"202092","species","Omphalapion laevigatum"
"981029",20043,"108662","species","Omphale chryseis"
"108780",20045,"108662","species","Omphale clypealis"
"981030",20056,"108662","species","Omphale radialis"
"152028",20062,"152027","species","Omphalometra flexuosa"
"161078",20063,"161077","species","Omphiscola glabra"
"76168",20065,"71369","species","Onchidoris bilamellata"
"71370",20066,"71369","species","Onchidoris muricata"
"35522",20067,"6281","species","Onchocerca cervicalis"
"387005",20068,"6281","species","Onchocerca flexuosa"
"1481754",20071,"357077","species","Oncocera semirubella"
"1400080",20072,"1400079","species","Oncochila simplex"
"187676",20075,"187675","species","Oncopodura crassicornis"
"2095901",20081,"1656403","species","Oncopsis subangulata"
"1656731",20082,"1656403","species","Oncopsis tristis"
"8019",20083,"8016","species","Oncorhynchus kisutch"
"8022",20084,"8016","species","Oncorhynchus mykiss"
"74940",20085,"8016","species","Oncorhynchus tshawytscha"
"1545179",20086,"237293","species","Oncotylus punctipes"
"10060",20088,"10059","species","Ondatra zibethicus"
"177506",20090,"177504","species","Ondina divisa"
"96861",20092,"96860","species","Oniscus asellus"
"707137",20094,"707136","species","Onoba semicostata"
"875675",20095,"66335","species","Ontholestes murinus"
"878123",20096,"66335","species","Ontholestes tessellatus"
"166347",20097,"166331","species","Onthophagus coenobita"
"990991",20098,"166331","species","Onthophagus fracticornis"
"1588298",20099,"166331","species","Onthophagus illyricus"
"1588299",20100,"166331","species","Onthophagus joannae"
"476075",20101,"166331","species","Onthophagus nuchicornis"
"166356",20102,"166331","species","Onthophagus ovatus"
"166359",20103,"166331","species","Onthophagus similis"
"166361",20104,"166331","species","Onthophagus taurus"
"166362",20105,"166331","species","Onthophagus vacca"
"1588300",20106,"154182","species","Onthophilus punctatus"
"878177",20107,"154182","species","Onthophilus striatus"
"144418",20110,"144417","species","Ontsira imperator"
"187677",20113,"136168","species","Onychiurus ambulans"
"1795158",20115,"1073940","species","Onychocamptus mohammed"
"126254",20116,"126253","species","Onychogomphus forcipatus"
"564712",20117,"425647","species","Onychoprion anaethetus"
"425648",20118,"425647","species","Onychoprion fuscatus"
"1281760",20120,"1119443","species","Ooctonus vulgatus"
"1553614",20121,"177473","species","Oodes helopioides"
"1661975",20122,"1661974","species","Oomorphus concolor"
"2721775",20125,"865979","species","Oomyzus scaposus"
"1498347",20127,"1498345","species","Oonops pulcher"
"1588569",20128,"1588568","species","Ootypus globosus"
"1988065",20129,"1692473","species","Opacifrons coxata"
"1470695",20133,"302827","species","Opatrum sabulosum"
"662000",20134,"314530","species","Opercularella lacerata"
"104452",20135,"104451","species","Operophtera brumata"
"104453",20136,"104451","species","Operophtera fagata"
"92604",20137,"92603","species","Opetia nigra"
"1410186",20138,"1410185","species","Opetiopalpus scutellaris"
"875966",20140,"36123","species","Ophelia limacina"
"195260",20141,"36123","species","Ophelia neglecta"
"36124",20142,"36123","species","Ophelia rathkei"
"190468",20143,"73385","species","Ophelina acuminata"
"273886",20145,"273885","species","Opheltes glaucopterus"
"212337",20148,"212336","species","Ophidonais serpentina"
"1933097",20149,"869231","species","Ophiocten affinis"
"638515",20151,"126204","species","Ophiogomphus cecilia"
"414277",20161,"341050","species","Ophiomyia nasuta"
"1539393",20167,"29048","species","Ophion brevicornis"
"495356",20168,"29048","species","Ophion costatus"
"1539395",20169,"29048","species","Ophion forticornis"
"1539397",20170,"29048","species","Ophion longigena"
"1539398",20171,"29048","species","Ophion luteus"
"495357",20172,"29048","species","Ophion minutus"
"495358",20173,"29048","species","Ophion mocsaryi"
"65147",20174,"29048","species","Ophion obscuratus"
"495354",20175,"29048","species","Ophion ocellaris"
"1539402",20177,"29048","species","Ophion pteridis"
"495359",20178,"29048","species","Ophion scutellaris"
"65146",20179,"29048","species","Ophion ventricosus"
"704026",20182,"704025","species","Ophionyssus natricis"
"70180",20185,"70179","species","Ophiothrix fragilis"
"72672",20186,"48547","species","Ophiura albida"
"72673",20187,"48547","species","Ophiura ophiura"
"861515",20188,"48547","species","Ophiura sarsii"
"247415",20189,"247414","species","Ophonus ardosiacus"
"247416",20190,"247414","species","Ophonus azureus"
"2666065",20191,"247414","species","Ophonus cordatus"
"878178",20193,"247414","species","Ophonus laticollis"
"1588302",20194,"247414","species","Ophonus melletii"
"1588303",20196,"247414","species","Ophonus puncticeps"
"1971836",20197,"247414","species","Ophonus puncticollis"
"1553616",20198,"247414","species","Ophonus rufibarbis"
"1588304",20199,"247414","species","Ophonus rupicola"
"247424",20200,"247414","species","Ophonus schaubergerianus"
"247425",20201,"247414","species","Ophonus stictus"
"70653",20202,"70652","species","Ophryocotyle proteus"
"169118",20203,"169108","species","Ophryotrocha gracilis"
"169124",20204,"169108","species","Ophryotrocha puerilis"
"118470",20205,"118469","species","Ophyiulus pilosus"
"988139",20206,"988138","species","Opigena polygona"
"1907025",20207,"121213","species","Opilio canestrinii"
"121214",20208,"121213","species","Opilio parietinus"
"2599478",20210,"433136","species","Opilo domesticus"
"1445684",20211,"433136","species","Opilo mollis"
"99720",20215,"99719","species","Opisthioglyphe ranae"
"1525044",20216,"1525043","species","Opisthocystis goettei"
"288443",20217,"288442","species","Opisthodorylaimus sylphoides"
"934882",20218,"704816","species","Opisthograptis luteolata"
"147828",20219,"6197","species","Opisthorchis felineus"
"220513",20222,"58744","species","Opius caricivorae"
"58750",20225,"58744","species","Opius fuscipennis"
"1246453",20234,"58744","species","Opius pallipes"
"446505",20242,"446504","species","Oplodontha viridula"
"753211",20243,"236779","species","Opogona sacchari"
"1262245",20244,"716643","species","Opomyza florum"
"1298491",20245,"716643","species","Opomyza germinationis"
"2725517",20247,"716643","species","Opomyza petrei"
"753213",20249,"173650","species","Opostega salaciella"
"1927188",20250,"173650","species","Opostega spatulella"
"1686743",20251,"1686742","species","Oppia nitens"
"334625",20254,"334624","species","Oppiella nova"
"2547468",20255,"334624","species","Oppiella splendens"
"1979931",20256,"334624","species","Oppiella uliginosa"
"2291282",20257,"1971885","species","Oprohinus consputus"
"1971886",20258,"1971885","species","Oprohinus suturalis"
"1223885",20260,"706777","species","Opsius stactogalus"
"2038948",20261,"2038947","species","Opuntiaspis carinata"
"195264",20263,"195262","species","Orbinia latreillii"
"576794",20265,"48705","species","Orchesella bifasciata"
"48709",20266,"48705","species","Orchesella cincta"
"48711",20267,"48705","species","Orchesella flavescens"
"2041948",20268,"48705","species","Orchesella quinquefasciata"
"48706",20269,"48705","species","Orchesella villosa"
"433057",20270,"351493","species","Orchesia micans"
"433058",20271,"351493","species","Orchesia minor"
"351518",20272,"351493","species","Orchesia undulata"
"1342065",20273,"298272","species","Orchestes alni"
"1341936",20274,"298272","species","Orchestes betuleti"
"1845063",20277,"298272","species","Orchestes fagi"
"298273",20281,"298272","species","Orchestes quercus"
"878341",20282,"298272","species","Orchestes rusci"
"1342068",20283,"298272","species","Orchestes testaceus"
"224472",20284,"92170","species","Orchestia gammarellus"
"224473",20285,"92170","species","Orchestia mediterranea"
"2268671",20286,"1417808","species","Orchomene humilis"
"587173",20287,"587172","species","Orchomenella minuta"
"9733",20288,"9732","species","Orcinus orca"
"107782",20289,"107781","species","Orectochilus villosus"
"688169",20291,"688177","species","Orellia falcata"
"1309530",20292,"156910","species","Oreodytes sanmarkii"
"608665",20298,"270890","species","Orfelia fasciata"
"1588145",20300,"270890","species","Orfelia nemoralis"
"335469",20319,"33413","species","Orgyia antiqua"
"1870140",20320,"33413","species","Orgyia antiquoides"
"198700",20321,"33413","species","Orgyia recens"
"198297",20324,"198296","species","Oribatella calcarata"
"198298",20325,"198296","species","Oribatella quadricornuta"
"229868",20329,"229867","species","Oribatula tibialis"
"889387",20331,"706739","species","Orientus ishidae"
"181099",20332,"98139","species","Oriolus oriolus"
"452393",20334,"82741","species","Orius horvathi"
"82742",20335,"82741","species","Orius laevigatus"
"1545180",20336,"82741","species","Orius laticollis"
"82743",20337,"82741","species","Orius majusculus"
"82744",20338,"82741","species","Orius minutus"
"82746",20339,"82741","species","Orius niger"
"642073",20340,"82741","species","Orius vicinus"
"1790191",20345,"1720826","species","Ormosia fascipennis"
"591002",20351,"272229","species","Ormyrus nitidulus"
"909788",20353,"272229","species","Ormyrus pomaceus"
"209923",20356,"209922","species","Ornithobius cygni"
"2067740",20360,"83267","species","Ornithoica turdi"
"170916",20361,"170915","species","Ornithomya avicularia"
"452742",20362,"170915","species","Ornithomya biloba"
"352856",20363,"170915","species","Ornithomya chloropus"
"352855",20364,"170915","species","Ornithomya fringillina"
"480692",20365,"224535","species","Ornithonyssus bacoti"
"224536",20367,"224535","species","Ornithonyssus sylviarum"
"495420",20371,"495419","species","Oronotus binotatus"
"369871",20372,"369870","species","Oropezella sphenoptera"
"2562017",20373,"2562014","species","Orophia sordidella"
"1081817",20375,"1081816","species","Orsillus depressus"
"558334",20376,"131684","species","Orsodacne cerasi"
"333458",20379,"126255","species","Orthetrum brunneum"
"126256",20380,"126255","species","Orthetrum cancellatum"
"333459",20381,"126255","species","Orthetrum coerulescens"
"274311",20384,"274310","species","Orthizema hadrocerum"
"1830384",20386,"65314","species","Orthocentrus asper"
"1667534",20389,"65314","species","Orthocentrus fulvipes"
"1895138",20393,"65314","species","Orthocentrus spurius"
"1667535",20394,"65314","species","Orthocentrus winnertzii"
"881691",20395,"257980","species","Orthocephalus coriaceus"
"881692",20396,"257980","species","Orthocephalus saltator"
"1971354",20399,"1971353","species","Orthocerus clavicornis"
"1573263",20400,"1573262","species","Orthochaetes setiger"
"1569528",20401,"1569527","species","Orthochordeumella pallida"
"1501879",20402,"433137","species","Orthocis alni"
"288846",20404,"288845","species","Orthocladius ashei"
"1960803",20405,"288845","species","Orthocladius consobrinus"
"2578583",20406,"288845","species","Orthocladius dentifer"
"1042856",20407,"288845","species","Orthocladius excavatus"
"1751541",20408,"288845","species","Orthocladius frigidus"
"879763",20409,"288845","species","Orthocladius fuscimanus"
"1790144",20410,"288845","species","Orthocladius gelidus"
"315565",20411,"288845","species","Orthocladius glabripennis"
"1278991",20415,"288845","species","Orthocladius oblidens"
"1828790",20416,"288845","species","Orthocladius olivaceus"
"994295",20419,"288845","species","Orthocladius rivicola"
"1960804",20420,"288845","species","Orthocladius rivinus"
"994296",20421,"288845","species","Orthocladius rivulorum"
"2578586",20422,"288845","species","Orthocladius rubicundus"
"2779805",20425,"288845","species","Orthocladius wetterensis"
